,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,RAD_GLO
2273,2021-06-11,1700,27.3,81.0,1046.254
2274,2021-06-11,1800,27.3,92.0,580.427
2275,2021-06-11,1900,29.6,74.0,914.27
2276,2021-06-11,2000,29.0,71.0,1112.085
2277,2021-06-11,2100,27.7,78.0,236.321
2278,2021-06-11,2200,26.6,76.0,3.236
2279,2021-06-11,2300,26.2,92.0,-2.304
2280,2021-06-12,0000,26.1,85.0,0.201
2281,2021-06-12,0100,26.2,93.0,-0.769
2282,2021-06-12,0200,25.2,98.0,-0.553
2283,2021-06-12,0300,24.3,100.0,1.108
2284,2021-06-12,0400,24.0,100.0,0.646
2285,2021-06-12,0500,24.1,,0.444
2286,2021-06-12,0600,23.9,,-0.814
2287,2021-06-12,0700,23.9,,-0.574
2288,2021-06-12,0800,23.8,,-1.229
2289,2021-06-12,0900,24.1,,0.789
2290,2021-06-12,1000,24.5,,14.307
2291,2021-06-12,1100,24.5,100.0,156.532
2292,2021-06-12,1200,24.9,99.0,246.4
2293,2021-06-12,1300,25.2,98.0,340.917
2294,2021-06-12,1400,25.2,96.0,374.566
2295,2021-06-12,1500,26.0,94.0,498.929
2296,2021-06-12,1600,26.4,85.0,756.011
2297,2021-06-12,1700,27.8,73.0,1116.157
2298,2021-06-12,1800,27.8,77.0,956.052
2299,2021-06-12,1900,27.4,79.0,523.216
2300,2021-06-12,2000,27.6,76.0,706.921
2301,2021-06-12,2100,26.5,82.0,157.533
2302,2021-06-12,2200,25.3,98.0,2.197
2303,2021-06-12,2300,25.1,99.0,-1.975
2304,2021-06-13,0000,25.1,99.0,-1.673
2305,2021-06-13,0100,24.9,99.0,-2.719
2306,2021-06-13,0200,24.8,99.0,-2.886
2307,2021-06-13,0300,24.4,100.0,-2.453
2308,2021-06-13,0400,24.3,100.0,-2.036
2309,2021-06-13,0500,24.1,,-1.72
2310,2021-06-13,0600,24.1,,-1.484
2311,2021-06-13,0700,24.1,,-1.154
2312,2021-06-13,0800,24.2,100.0,-0.168
2313,2021-06-13,0900,23.9,100.0,-2.081
2314,2021-06-13,1000,24.1,97.0,45.436
2315,2021-06-13,1100,26.0,79.0,382.578
2316,2021-06-13,1200,28.7,70.0,1296.0
2317,2021-06-13,1300,30.1,67.0,2019.744
2318,2021-06-13,1400,31.8,61.0,2660.221
2319,2021-06-13,1500,30.9,64.0,2391.604
2320,2021-06-13,1600,32.0,59.0,2074.35
2321,2021-06-13,1700,32.3,60.0,2396.205
2322,2021-06-13,1800,30.5,65.0,914.247
2323,2021-06-13,1900,27.3,81.0,1724.145
2324,2021-06-13,2000,29.5,71.0,1269.04
2325,2021-06-13,2100,25.9,79.0,553.204
2326,2021-06-13,2200,25.0,95.0,26.896
2327,2021-06-13,2300,25.2,95.0,-0.546
2328,2021-06-14,0000,25.0,96.0,-1.342
2329,2021-06-14,0100,25.3,95.0,2.378
2330,2021-06-14,0200,24.9,98.0,1.783
2331,2021-06-14,0300,24.8,98.0,-1.847
2332,2021-06-14,0400,24.6,99.0,-1.268
2333,2021-06-14,0500,24.5,100.0,-2.775
2334,2021-06-14,0600,24.4,100.0,-2.302
2335,2021-06-14,0700,24.6,100.0,-1.716
2336,2021-06-14,0800,24.5,,-1.157
2337,2021-06-14,0900,24.4,,-1.441
2338,2021-06-14,1000,24.6,100.0,60.861
2339,2021-06-14,1100,26.6,91.0,481.262
2340,2021-06-14,1200,27.6,81.0,943.772
2341,2021-06-14,1300,28.7,75.0,974.496
2342,2021-06-14,1400,29.3,72.0,962.601
2343,2021-06-14,1500,30.7,65.0,1440.945
2344,2021-06-14,1600,31.1,63.0,1410.916
2345,2021-06-14,1700,31.3,63.0,1665.031
2346,2021-06-14,1800,32.3,58.0,1484.918
2347,2021-06-14,1900,31.8,62.0,1445.417
2348,2021-06-14,2000,27.0,73.0,1073.189
2349,2021-06-14,2100,24.7,100.0,57.501
2350,2021-06-14,2200,24.8,100.0,4.557
2351,2021-06-14,2300,24.1,,2.722
2352,2021-06-15,0000,24.2,,0.661
2353,2021-06-15,0100,24.2,,0.449
2354,2021-06-15,0200,24.2,,0.018
2355,2021-06-15,0300,24.0,,0.008
2356,2021-06-15,0400,23.9,,0.1
2357,2021-06-15,0500,23.9,,-0.323
2358,2021-06-15,0600,24.0,100.0,0.065
2359,2021-06-15,0700,23.9,,-1.203
2360,2021-06-15,0800,24.0,,-0.572
2361,2021-06-15,0900,23.8,,-1.322
2362,2021-06-15,1000,24.1,,55.187
2363,2021-06-15,1100,26.0,96.0,436.074
2364,2021-06-15,1200,28.1,77.0,1053.157
2365,2021-06-15,1300,29.9,72.0,1893.638
2366,2021-06-15,1400,29.7,71.0,1963.632
2367,2021-06-15,1500,31.1,64.0,2258.891
2368,2021-06-15,1600,33.5,55.0,2772.15
2369,2021-06-15,1700,30.4,69.0,2006.443
2370,2021-06-15,1800,30.1,64.0,1422.216
2371,2021-06-15,1900,27.9,73.0,343.694
2372,2021-06-15,2000,27.7,74.0,256.895
2373,2021-06-15,2100,27.0,79.0,97.116
2374,2021-06-15,2200,26.5,86.0,0.596
2375,2021-06-15,2300,25.9,95.0,-1.49
2376,2021-06-16,0000,25.7,96.0,-2.302
2377,2021-06-16,0100,25.4,98.0,-2.713
2378,2021-06-16,0200,25.1,99.0,-2.869
2379,2021-06-16,0300,25.1,99.0,-3.369
2380,2021-06-16,0400,25.2,99.0,-2.903
2381,2021-06-16,0500,25.1,100.0,-1.965
2382,2021-06-16,0600,25.0,100.0,-2.406
2383,2021-06-16,0700,24.8,100.0,-1.855
2384,2021-06-16,0800,24.5,,-2.083
2385,2021-06-16,0900,24.3,,-1.984
2386,2021-06-16,1000,24.7,,43.546
2387,2021-06-16,1100,26.5,95.0,387.483
2388,2021-06-16,1200,29.0,73.0,1242.909
2389,2021-06-16,1300,30.5,67.0,1938.028
2390,2021-06-16,1400,30.6,64.0,1965.976
2391,2021-06-16,1500,31.0,64.0,2180.971
2392,2021-06-16,1600,32.6,61.0,2593.674
2393,2021-06-16,1700,32.4,59.0,2309.565
2394,2021-06-16,1800,30.9,63.0,1586.099
2395,2021-06-16,1900,29.8,71.0,994.168
2396,2021-06-16,2000,28.5,80.0,325.478
2397,2021-06-16,2100,25.1,91.0,164.351
2398,2021-06-16,2200,25.2,96.0,7.244
2399,2021-06-16,2300,24.9,98.0,-1.887
2400,2021-06-17,0000,24.7,100.0,-1.72
2401,2021-06-17,0100,24.6,97.0,-1.249
2402,2021-06-17,0200,24.9,96.0,-2.543
2403,2021-06-17,0300,24.6,97.0,-2.277
2404,2021-06-17,0400,24.5,98.0,-1.173
2405,2021-06-17,0500,24.3,99.0,-1.975
2406,2021-06-17,0600,24.1,100.0,-2.752
2407,2021-06-17,0700,24.2,100.0,-2.318
2408,2021-06-17,0800,24.0,100.0,-2.527
2409,2021-06-17,0900,23.9,100.0,-2.217
2410,2021-06-17,1000,24.3,100.0,40.754
2411,2021-06-17,1100,26.3,92.0,362.463
2412,2021-06-17,1200,29.2,74.0,1268.103
2413,2021-06-17,1300,30.0,68.0,1947.675
2414,2021-06-17,1400,32.4,58.0,2620.078
2415,2021-06-17,1500,32.4,57.0,2909.645
2416,2021-06-17,1600,33.0,57.0,2196.159
2417,2021-06-17,1700,33.5,53.0,2531.514
2418,2021-06-17,1800,30.3,68.0,971.496
2419,2021-06-17,1900,25.7,88.0,140.509
2420,2021-06-17,2000,25.7,80.0,258.995
2421,2021-06-17,2100,26.7,76.0,157.222
2422,2021-06-17,2200,25.7,89.0,4.172
2423,2021-06-17,2300,24.9,99.0,0.042
2424,2021-06-18,0000,24.5,99.0,0.731
2425,2021-06-18,0100,24.6,100.0,-0.95
2426,2021-06-18,0200,24.6,100.0,-1.069
2427,2021-06-18,0300,24.7,100.0,-0.926
2428,2021-06-18,0400,24.4,,-1.895
2429,2021-06-18,0500,24.1,,-1.196
2430,2021-06-18,0600,24.2,,-1.197
2431,2021-06-18,0700,23.9,,-1.853
2432,2021-06-18,0800,24.1,99.0,-1.096
2433,2021-06-18,0900,24.0,99.0,-2.174
2434,2021-06-18,1000,24.3,99.0,28.966
2435,2021-06-18,1100,25.3,91.0,265.513
2436,2021-06-18,1200,26.5,82.0,512.128
2437,2021-06-18,1300,29.6,70.0,2014.763
2438,2021-06-18,1400,30.7,65.0,2418.859
2439,2021-06-18,1500,31.0,67.0,2125.085
2440,2021-06-18,1600,32.4,59.0,2320.423
2441,2021-06-18,1700,32.7,58.0,2165.112
2442,2021-06-18,1800,30.9,64.0,1085.719
2443,2021-06-18,1900,26.0,95.0,252.402
2444,2021-06-18,2000,26.4,95.0,286.296
2445,2021-06-18,2100,26.2,97.0,163.408
2446,2021-06-18,2200,25.7,99.0,6.519
2447,2021-06-18,2300,25.8,96.0,-2.352
2448,2021-06-19,0000,25.6,97.0,-2.474
2449,2021-06-19,0100,25.5,98.0,-2.085
2450,2021-06-19,0200,25.2,98.0,-3.095
2451,2021-06-19,0300,24.8,99.0,-3.388
2452,2021-06-19,0400,24.6,100.0,-2.748
2453,2021-06-19,0500,24.2,,-2.241
2454,2021-06-19,0600,24.1,,-1.996
2455,2021-06-19,0700,23.9,,-2.053
2456,2021-06-19,0800,23.8,,-2.362
2457,2021-06-19,0900,23.7,,-2.16
2458,2021-06-19,1000,24.0,,39.633
2459,2021-06-19,1100,26.1,93.0,360.708
2460,2021-06-19,1200,28.7,74.0,1203.359
2461,2021-06-19,1300,29.7,66.0,1596.429
2462,2021-06-19,1400,31.3,59.0,2283.173
2463,2021-06-19,1500,31.1,58.0,2257.997
2464,2021-06-19,1600,32.4,56.0,2385.159
2465,2021-06-19,1700,30.9,59.0,2547.219
2466,2021-06-19,1800,25.6,94.0,401.924
2467,2021-06-19,1900,26.2,95.0,311.175
2468,2021-06-19,2000,27.2,77.0,321.607
2469,2021-06-19,2100,26.3,97.0,140.773
2470,2021-06-19,2200,25.6,100.0,6.936
2471,2021-06-19,2300,25.5,99.0,-1.085
2472,2021-06-20,0000,25.1,100.0,-2.27
2473,2021-06-20,0100,24.7,100.0,-2.59
2474,2021-06-20,0200,24.3,,-2.197
2475,2021-06-20,0300,23.9,,-2.014
2476,2021-06-20,0400,23.6,,-1.793
2477,2021-06-20,0500,23.5,,-2.504
2478,2021-06-20,0600,23.6,100.0,-2.405
2479,2021-06-20,0700,23.4,,-2.537
2480,2021-06-20,0800,23.3,,-2.665
2481,2021-06-20,0900,23.1,,-2.353
2482,2021-06-20,1000,23.7,,38.108
2483,2021-06-20,1100,25.7,95.0,353.81
2484,2021-06-20,1200,28.5,74.0,1245.831
2485,2021-06-20,1300,29.9,69.0,1845.128
2486,2021-06-20,1400,30.9,60.0,2531.962
2487,2021-06-20,1500,31.0,61.0,2737.619
2488,2021-06-20,1600,31.4,58.0,2638.53
2489,2021-06-20,1700,32.4,55.0,2953.197
2490,2021-06-20,1800,32.0,53.0,2434.187
2491,2021-06-20,1900,31.9,55.0,2033.385
2492,2021-06-20,2000,31.5,55.0,1076.404
2493,2021-06-20,2100,30.0,64.0,154.352
2494,2021-06-20,2200,28.5,75.0,7.391
2495,2021-06-20,2300,26.6,78.0,-1.054
2496,2021-06-21,0000,26.0,82.0,-1.851
2497,2021-06-21,0100,23.7,,6.914
2498,2021-06-21,0200,24.1,,-0.288
2499,2021-06-21,0300,24.2,,-1.269
2500,2021-06-21,0400,24.2,,-1.959
2501,2021-06-21,0500,24.3,,1.055
2502,2021-06-21,0600,24.3,,-0.38
2503,2021-06-21,0700,24.1,,-2.844
2504,2021-06-21,0800,23.8,,-3.192
2505,2021-06-21,0900,23.6,,-3.135
2506,2021-06-21,1000,24.2,,38.773
2507,2021-06-21,1100,25.7,100.0,357.853
2508,2021-06-21,1200,28.5,78.0,1265.639
2509,2021-06-21,1300,29.7,70.0,1788.123
2510,2021-06-21,1400,30.2,68.0,2460.605
2511,2021-06-21,1500,32.3,63.0,2757.061
2512,2021-06-21,1600,31.3,69.0,1983.332
2513,2021-06-21,1700,30.1,68.0,1610.72
2514,2021-06-21,1800,30.0,76.0,1363.215
2515,2021-06-21,1900,29.0,71.0,835.125
2516,2021-06-21,2000,29.3,74.0,254.86
2517,2021-06-21,2100,27.3,74.0,234.415
2518,2021-06-21,2200,24.2,,25.234
2519,2021-06-21,2300,24.3,,0.991
2520,2021-06-22,0000,24.2,,-1.63
2521,2021-06-22,0100,24.1,,-1.954
2522,2021-06-22,0200,24.1,,-1.348
2523,2021-06-22,0300,23.9,,-2.017
2524,2021-06-22,0400,23.5,,-2.054
2525,2021-06-22,0500,23.3,,-2.622
2526,2021-06-22,0600,23.0,,-2.817
2527,2021-06-22,0700,22.9,,-3.167
2528,2021-06-22,0800,22.7,,-3.501
2529,2021-06-22,0900,22.5,,-3.199
2530,2021-06-22,1000,23.1,,40.902
2531,2021-06-22,1100,24.9,,365.287
2532,2021-06-22,1200,28.3,75.0,1276.921
2533,2021-06-22,1300,30.2,67.0,2041.469
2534,2021-06-22,1400,31.2,61.0,2101.977
2535,2021-06-22,1500,31.6,61.0,2364.04
2536,2021-06-22,1600,31.1,57.0,2600.445
2537,2021-06-22,1700,30.7,64.0,1352.982
2538,2021-06-22,1800,31.9,55.0,2022.741
2539,2021-06-22,1900,30.9,64.0,829.471
2540,2021-06-22,2000,30.1,66.0,1075.185
2541,2021-06-22,2100,28.3,75.0,143.024
2542,2021-06-22,2200,27.5,77.0,5.643
2543,2021-06-22,2300,26.3,82.0,-1.89
2544,2021-06-23,0000,25.1,96.0,1.41
2545,2021-06-23,0100,24.8,97.0,-2.141
2546,2021-06-23,0200,24.4,99.0,-2.684
2547,2021-06-23,0300,24.2,98.0,-2.446
2548,2021-06-23,0400,23.8,100.0,-1.56
2549,2021-06-23,0500,24.2,99.0,-2.055
2550,2021-06-23,0600,23.9,100.0,-1.57
2551,2021-06-23,0700,23.5,,-1.845
2552,2021-06-23,0800,23.2,,-2.06
2553,2021-06-23,0900,23.2,,-2.374
2554,2021-06-23,1000,23.8,,38.728
2555,2021-06-23,1100,26.3,91.0,350.318
2556,2021-06-23,1200,28.5,73.0,1245.491
2557,2021-06-23,1300,30.4,66.0,1892.032
2558,2021-06-23,1400,31.7,64.0,2554.998
2559,2021-06-23,1500,31.3,61.0,1881.539
2560,2021-06-23,1600,31.3,58.0,2158.695
2561,2021-06-23,1700,29.9,73.0,1068.742
2562,2021-06-23,1800,26.0,96.0,890.103
2563,2021-06-23,1900,25.5,82.0,251.483
2564,2021-06-23,2000,25.8,90.0,165.233
2565,2021-06-23,2100,25.8,91.0,210.432
2566,2021-06-23,2200,24.4,100.0,11.252
2567,2021-06-23,2300,23.9,99.0,0.706
2568,2021-06-24,0000,23.6,100.0,-1.264
2569,2021-06-24,0100,23.5,,-0.672
2570,2021-06-24,0200,23.9,100.0,-0.316
2571,2021-06-24,0300,23.6,,-3.09
2572,2021-06-24,0400,23.6,,-1.808
2573,2021-06-24,0500,23.5,,-2.693
2574,2021-06-24,0600,23.4,,-2.936
2575,2021-06-24,0700,23.2,,-3.119
2576,2021-06-24,0800,22.8,,-2.863
2577,2021-06-24,0900,22.8,,-2.766
2578,2021-06-24,1000,23.3,,38.578
2579,2021-06-24,1100,25.2,,352.478
2580,2021-06-24,1200,28.3,72.0,1250.976
2581,2021-06-24,1300,30.0,66.0,1971.097
2582,2021-06-24,1400,29.2,66.0,2087.149
2583,2021-06-24,1500,31.3,63.0,2315.116
2584,2021-06-24,1600,30.5,62.0,2303.66
2585,2021-06-24,1700,31.7,60.0,2967.817
2586,2021-06-24,1800,31.7,56.0,2473.873
2587,2021-06-24,1900,30.7,59.0,1453.865
2588,2021-06-24,2000,28.2,74.0,661.576
2589,2021-06-24,2100,27.7,76.0,234.432
2590,2021-06-24,2200,26.0,78.0,7.706
2591,2021-06-24,2300,24.9,90.0,-1.714
2592,2021-06-25,0000,24.9,89.0,-1.843
2593,2021-06-25,0100,24.7,86.0,-3.349
2594,2021-06-25,0200,24.1,94.0,-3.514
2595,2021-06-25,0300,23.9,96.0,-2.021
2596,2021-06-25,0400,23.4,97.0,-3.579
2597,2021-06-25,0500,23.2,98.0,-3.585
2598,2021-06-25,0600,23.0,100.0,-3.334
2599,2021-06-25,0700,22.9,100.0,-2.768
2600,2021-06-25,0800,23.0,100.0,-2.791
2601,2021-06-25,0900,22.9,,-3.049
2602,2021-06-25,1000,23.6,100.0,37.183
2603,2021-06-25,1100,25.8,90.0,336.108
2604,2021-06-25,1200,28.3,75.0,1219.784
2605,2021-06-25,1300,29.9,67.0,1799.922
2606,2021-06-25,1400,31.4,63.0,2204.431
2607,2021-06-25,1500,30.0,68.0,2264.893
2608,2021-06-25,1600,31.8,60.0,2343.512
2609,2021-06-25,1700,31.9,58.0,2792.211
2610,2021-06-25,1800,32.0,54.0,2507.41
2611,2021-06-25,1900,32.1,55.0,2101.386
2612,2021-06-25,2000,30.6,60.0,1033.27
2613,2021-06-25,2100,29.2,65.0,96.897
2614,2021-06-25,2200,28.3,73.0,4.003
2615,2021-06-25,2300,27.7,75.0,-1.191
2616,2021-06-26,0000,26.8,78.0,-2.914
2617,2021-06-26,0100,26.1,81.0,-3.178
2618,2021-06-26,0200,25.7,82.0,-3.157
2619,2021-06-26,0300,25.4,85.0,-2.633
2620,2021-06-26,0400,24.5,95.0,-3.594
2621,2021-06-26,0500,24.2,98.0,-3.354
2622,2021-06-26,0600,23.8,100.0,-3.051
2623,2021-06-26,0700,23.8,100.0,-2.15
2624,2021-06-26,0800,23.6,,-2.499
2625,2021-06-26,0900,23.5,,-2.303
2626,2021-06-26,1000,23.8,,33.008
2627,2021-06-26,1100,26.4,92.0,338.647
2628,2021-06-26,1200,28.9,70.0,1257.125
2629,2021-06-26,1300,30.6,63.0,1827.833
2630,2021-06-26,1400,31.5,60.0,2116.141
2631,2021-06-26,1500,31.7,59.0,2078.713
2632,2021-06-26,1600,31.7,58.0,2277.936
2633,2021-06-26,1700,31.5,62.0,1541.375
2634,2021-06-26,1800,28.9,71.0,781.032
2635,2021-06-26,1900,28.3,66.0,395.438
2636,2021-06-26,2000,26.0,82.0,306.651
2637,2021-06-26,2100,26.0,79.0,112.33
2638,2021-06-26,2200,26.3,80.0,9.124
2639,2021-06-26,2300,25.2,96.0,-2.273
2640,2021-06-27,0000,24.7,92.0,-3.253
2641,2021-06-27,0100,24.2,94.0,-2.175
2642,2021-06-27,0200,24.5,92.0,-2.432
2643,2021-06-27,0300,23.6,99.0,-3.128
2644,2021-06-27,0400,23.5,99.0,-2.983
2645,2021-06-27,0500,23.2,100.0,-3.411
2646,2021-06-27,0600,23.2,100.0,-3.062
2647,2021-06-27,0700,23.0,,-2.391
2648,2021-06-27,0800,22.7,,-2.475
2649,2021-06-27,0900,22.9,,-2.416
2650,2021-06-27,1000,23.6,,36.654
2651,2021-06-27,1100,25.8,94.0,344.936
2652,2021-06-27,1200,28.8,72.0,1252.491
2653,2021-06-27,1300,30.3,63.0,1947.904
2654,2021-06-27,1400,31.1,60.0,2207.681
2655,2021-06-27,1500,31.1,61.0,2044.017
2656,2021-06-27,1600,28.7,70.0,2045.523
2657,2021-06-27,1700,30.8,65.0,2327.481
2658,2021-06-27,1800,31.3,60.0,2206.641
2659,2021-06-27,1900,30.9,61.0,2099.15
2660,2021-06-27,2000,30.2,62.0,1260.232
2661,2021-06-27,2100,24.3,,353.752
2662,2021-06-27,2200,24.6,96.0,5.312
2663,2021-06-27,2300,24.6,97.0,4.686
2664,2021-06-28,0000,24.7,98.0,-2.747
2665,2021-06-28,0100,24.7,95.0,1.818
2666,2021-06-28,0200,24.1,100.0,0.767
2667,2021-06-28,0300,23.8,,0.001
2668,2021-06-28,0400,24.0,,-0.097
2669,2021-06-28,0500,24.0,,-0.582
2670,2021-06-28,0600,24.1,,-2.492
2671,2021-06-28,0700,24.1,,-1.234
2672,2021-06-28,0800,23.8,,-3.064
2673,2021-06-28,0900,24.1,,-0.567
2674,2021-06-28,1000,24.8,,33.344
2675,2021-06-28,1100,25.8,95.0,333.816
2676,2021-06-28,1200,27.1,82.0,694.386
2677,2021-06-28,1300,27.6,77.0,1088.424
2678,2021-06-28,1400,28.0,73.0,1056.229
2679,2021-06-28,1500,28.4,71.0,1450.107
2680,2021-06-28,1600,29.7,66.0,2007.097
2681,2021-06-28,1700,30.7,64.0,2457.336
2682,2021-06-28,1800,30.9,64.0,1762.465
2683,2021-06-28,1900,31.2,59.0,1645.832
2684,2021-06-28,2000,30.5,63.0,981.19
2685,2021-06-28,2100,28.9,69.0,202.826
2686,2021-06-28,2200,27.9,75.0,11.092
2687,2021-06-28,2300,27.6,77.0,-1.908
2688,2021-06-29,0000,23.3,,7.137
2689,2021-06-29,0100,23.5,,0.539
2690,2021-06-29,0200,23.7,,0.07
2691,2021-06-29,0300,23.7,,-0.909
2692,2021-06-29,0400,23.7,,-0.745
2693,2021-06-29,0500,23.5,,-0.322
2694,2021-06-29,0600,23.6,,0.566
2695,2021-06-29,0700,23.7,100.0,-0.882
2696,2021-06-29,0800,23.8,100.0,-0.328
2697,2021-06-29,0900,23.9,,-1.199
2698,2021-06-29,1000,24.5,,19.601
2699,2021-06-29,1100,25.3,95.0,188.799
2700,2021-06-29,1200,27.3,76.0,626.224
2701,2021-06-29,1300,28.3,74.0,848.397
2702,2021-06-29,1400,29.9,70.0,1545.833
2703,2021-06-29,1500,30.0,69.0,2000.451
2704,2021-06-29,1600,30.5,68.0,1599.664
2705,2021-06-29,1700,30.7,60.0,2104.526
2706,2021-06-29,1800,30.5,64.0,2071.317
2707,2021-06-29,1900,30.7,63.0,904.826
2708,2021-06-29,2000,30.5,67.0,444.613
2709,2021-06-29,2100,28.2,67.0,215.609
2710,2021-06-29,2200,27.2,71.0,11.386
2711,2021-06-29,2300,26.8,77.0,-0.588
2712,2021-06-30,0000,26.7,74.0,-2.209
2713,2021-06-30,0100,25.6,82.0,-3.379
2714,2021-06-30,0200,25.9,80.0,-3.251
2715,2021-06-30,0300,25.1,95.0,-3.534
2716,2021-06-30,0400,25.5,84.0,-3.462
2717,2021-06-30,0500,24.6,93.0,-3.582
2718,2021-06-30,0600,23.9,98.0,-3.073
2719,2021-06-30,0700,24.0,98.0,-2.745
2720,2021-06-30,0800,23.7,99.0,-3.394
2721,2021-06-30,0900,23.1,,-2.707
2722,2021-06-30,1000,23.6,98.0,26.204
2723,2021-06-30,1100,24.8,94.0,179.514
2724,2021-06-30,1200,28.2,74.0,1209.092
2725,2021-06-30,1300,29.8,70.0,1821.529
2726,2021-06-30,1400,30.8,61.0,2471.73
2727,2021-06-30,1500,31.8,57.0,2830.586
2728,2021-06-30,1600,32.0,51.0,2984.401
2729,2021-06-30,1700,32.5,51.0,2802.134
2730,2021-06-30,1800,32.4,55.0,2589.057
2731,2021-06-30,1900,32.1,54.0,1999.354
2732,2021-06-30,2000,31.1,56.0,648.946
2733,2021-06-30,2100,29.6,63.0,132.713
2734,2021-06-30,2200,28.7,73.0,2.291
2735,2021-06-30,2300,27.7,74.0,-3.234
2736,2021-07-01,0000,27.4,76.0,-3.543
2737,2021-07-01,0100,26.9,79.0,-3.406
2738,2021-07-01,0200,26.2,82.0,-3.535
2739,2021-07-01,0300,26.4,77.0,0.555
2740,2021-07-01,0400,25.7,88.0,-3.163
2741,2021-07-01,0500,25.1,96.0,-3.156
2742,2021-07-01,0600,24.8,98.0,-3.575
2743,2021-07-01,0700,24.8,99.0,-2.26
2744,2021-07-01,0800,24.6,99.0,-2.13
2745,2021-07-01,0900,24.3,100.0,-3.535
2746,2021-07-01,1000,24.8,100.0,35.984
2747,2021-07-01,1100,27.0,85.0,322.033
2748,2021-07-01,1200,29.6,71.0,1230.933
2749,2021-07-01,1300,29.9,67.0,1938.294
2750,2021-07-01,1400,31.5,61.0,2577.388
2751,2021-07-01,1500,31.2,60.0,2543.359
2752,2021-07-01,1600,32.9,53.0,2941.07
2753,2021-07-01,1700,32.8,51.0,3108.754
2754,2021-07-01,1800,31.9,50.0,2479.293
2755,2021-07-01,1900,31.1,65.0,1481.481
2756,2021-07-01,2000,25.2,97.0,269.326
2757,2021-07-01,2100,24.9,99.0,22.754
2758,2021-07-01,2200,25.6,92.0,7.452
2759,2021-07-01,2300,25.6,94.0,6.649
2760,2021-07-02,0000,24.9,100.0,-2.446
2761,2021-07-02,0100,24.7,,-0.688
2762,2021-07-02,0200,24.7,,-0.819
2763,2021-07-02,0300,24.4,,-1.257
2764,2021-07-02,0400,24.3,,-1.055
2765,2021-07-02,0500,24.1,,-1.333
2766,2021-07-02,0600,24.2,,-1.495
2767,2021-07-02,0700,24.2,,-1.073
2768,2021-07-02,0800,23.8,,-2.396
2769,2021-07-02,0900,23.7,,-1.775
2770,2021-07-02,1000,23.9,,33.606
2771,2021-07-02,1100,25.4,98.0,380.066
2772,2021-07-02,1200,28.1,76.0,1208.695
2773,2021-07-02,1300,28.4,76.0,1600.298
2774,2021-07-02,1400,28.1,76.0,1320.348
2775,2021-07-02,1500,30.0,69.0,2670.9
2776,2021-07-02,1600,30.0,71.0,2182.72
2777,2021-07-02,1700,28.5,77.0,1401.684
2778,2021-07-02,1800,30.1,70.0,1612.487
2779,2021-07-02,1900,24.7,100.0,509.652
2780,2021-07-02,2000,25.3,99.0,264.87
2781,2021-07-02,2100,25.1,99.0,98.484
2782,2021-07-02,2200,24.7,,9.164
2783,2021-07-02,2300,24.6,,-0.79
2784,2021-07-03,0000,24.6,,-0.538
2785,2021-07-03,0100,24.6,,-1.391
2786,2021-07-03,0200,24.3,,-1.649
2787,2021-07-03,0300,24.3,,-0.915
2788,2021-07-03,0400,24.2,,-1.842
2789,2021-07-03,0500,24.0,,-2.206
2790,2021-07-03,0600,23.8,,-1.406
2791,2021-07-03,0700,23.7,,-2.368
2792,2021-07-03,0800,23.5,,-2.485
2793,2021-07-03,0900,23.3,,-2.639
2794,2021-07-03,1000,23.5,,37.027
2795,2021-07-03,1100,25.7,94.0,563.69
2796,2021-07-03,1200,27.0,80.0,1237.941
2797,2021-07-03,1300,28.8,73.0,1565.875
2798,2021-07-03,1400,29.7,66.0,2125.824
2799,2021-07-03,1500,30.3,66.0,2854.028
2800,2021-07-03,1600,31.0,60.0,2956.007
2801,2021-07-03,1700,31.3,55.0,3141.93
2802,2021-07-03,1800,30.9,64.0,1461.912
2803,2021-07-03,1900,28.4,70.0,930.578
2804,2021-07-03,2000,26.7,77.0,210.389
2805,2021-07-03,2100,26.3,78.0,124.15
2806,2021-07-03,2200,24.8,90.0,8.926
2807,2021-07-03,2300,24.3,100.0,2.796
2808,2021-07-04,0000,24.0,100.0,-1.107
2809,2021-07-04,0100,24.0,100.0,-1.45
2810,2021-07-04,0200,24.2,100.0,-1.04
2811,2021-07-04,0300,24.0,100.0,-0.606
2812,2021-07-04,0400,24.3,100.0,-0.244
2813,2021-07-04,0500,24.2,100.0,-2.447
2814,2021-07-04,0600,24.1,,-1.443
2815,2021-07-04,0700,24.2,,-0.499
2816,2021-07-04,0800,24.6,,-0.806
2817,2021-07-04,0900,24.6,,-1.105
2818,2021-07-04,1000,25.4,,62.595
2819,2021-07-04,1100,27.4,85.0,492.749
2820,2021-07-04,1200,28.4,77.0,856.276
2821,2021-07-04,1300,28.6,75.0,1227.682
2822,2021-07-04,1400,27.6,80.0,1370.026
2823,2021-07-04,1500,27.7,82.0,1459.373
2824,2021-07-04,1600,29.5,71.0,2216.425
2825,2021-07-04,1700,30.5,69.0,2273.457
2826,2021-07-04,1800,26.7,77.0,1467.514
2827,2021-07-04,1900,23.3,,65.321
2828,2021-07-04,2000,23.7,,97.468
2829,2021-07-04,2100,24.0,100.0,75.668
2830,2021-07-04,2200,24.4,100.0,9.068
2831,2021-07-04,2300,24.2,,-0.067
